12/09/2016;370;A;XAF;0,00546900;0,00563600;582,96000000;600,60000000
12/09/2016;372;A;XOF;0,00546000;0,00563600;582,96000000;601,60000000
12/09/2016;380;A;XPF;0,03081000;0,03108000;105,72000000;106,60000000
12/09/2016;390;A;DJF;0,01840000;0,01874000;175,34000000;178,54000000
12/09/2016;398;A;GNF;0,00035870;0,00036270;9058,00000000;9158,00000000
12/09/2016;406;A;MGA;0,00106700;0,00108100;3040,00000000;3080,00000000
12/09/2016;420;A;RWF;0,00436800;0,00443400;741,00000000;752,00000000
12/09/2016;425;A;CHF;3,37210000;3,37590000;0,97320000;0,97410000
12/09/2016;440;A;HTG;0,05023000;0,05112000;64,27210000;65,39410000
12/09/2016;450;A;PYG;0,00059060;0,00059160;5553,06000000;5562,24000000
12/09/2016;460;A;UAH;0,12330000;0,12360000;26,59000000;26,63000000
12/09/2016;470;A;JPY;0,03221000;0,03222000;101,96000000;101,98000000
12/09/2016;482;A;GEL;1,40980000;1,43470000;2,29000000;2,33000000
12/09/2016;490;A;ALL;0,02669000;0,02698000;121,75000000;123,07000000
12/09/2016;495;A;HNL;0,14390000;0,14460000;22,72000000;22,82000000
12/09/2016;500;A;SLL;0,00057650;0,00058690;5598,00000000;5698,00000000
12/09/2016;503;A;MDL;0,16630000;0,16720000;19,65000000;19,75000000
12/09/2016;506;A;RON;0,82870000;0,83010000;3,95770000;3,96360000
12/09/2016;510;A;BGN;1,88550000;1,88610000;1,74190000;1,74210000
12/09/2016;530;B;GIP;4,35830000;4,36040000;1,32680000;1,32720000
12/09/2016;535;A;EGP;0,36990000;0,37000000;8,87990000;8,88000000
12/09/2016;540;B;GBP;4,37170000;4,37450000;1,33090000;1,33150000
12/09/2016;545;B;FKP;4,37140000;4,37550000;1,33080000;1,33180000
12/09/2016;560;A;LBP;0,00217600;0,00218400;1504,50000000;1509,50000000
12/09/2016;570;B;SHP;4,40750000;4,41490000;1,34180000;1,34380000
12/09/2016;575;A;SYP;0,01531000;0,01535000;214,00000000;214,60000000
12/09/2016;585;A;SZL;0,22780000;0,22850000;14,37630000;14,42140000
12/09/2016;603;A;LSL;0,22790000;0,22850000;14,37630000;14,41140000
12/09/2016;608;A;TMT;0,93890000;0,94180000;3,48850000;3,49850000
12/09/2016;622;A;MZN;0,04254000;0,04341000;75,69000000;77,21000000
12/09/2016;625;A;ERN;0,20180000;0,20820000;15,78000000;16,28000000
12/09/2016;630;A;NGN;0,01041000;0,01043000;315,00000000;315,50000000
12/09/2016;635;A;AOA;0,01974000;0,01990000;165,06500000;166,41500000
12/09/2016;640;A;TWD;0,10360000;0,10360000;31,69800000;31,70800000
12/09/2016;642;A;TRY;1,10230000;1,10320000;2,97800000;2,98000000
12/09/2016;660;A;PEN;0,96410000;0,96460000;3,40590000;3,40720000
12/09/2016;665;A;BTN;0,04908000;0,04909000;66,92000000;66,93000000
12/09/2016;670;A;MRO;0,00909900;0,00930700;353,00000000;361,00000000
12/09/2016;680;B;TOP;1,45620000;1,57270000;0,44330000;0,47870000
12/09/2016;685;A;MOP;0,41080000;0,41160000;7,98200000;7,99700000
12/09/2016;706;A;ARS;0,21880000;0,21900000;15,00000000;15,01250000
12/09/2016;715;A;CLP;0,00489300;0,00489600;670,99000000;671,29000000
12/09/2016;720;A;COP;0,00111600;0,00111700;2942,22000000;2943,48000000
12/09/2016;725;A;CUP;3,28480000;3,28540000;1,00000000;1,00000000
12/09/2016;730;A;DOP;0,07152000;0,07208000;45,58000000;45,93000000
12/09/2016;735;A;PHP;0,06912000;0,06916000;47,50200000;47,52200000
12/09/2016;741;A;MXN;0,17220000;0,17230000;19,06900000;19,07800000
12/09/2016;745;A;UYU;0,11180000;0,11210000;29,32000000;29,37000000
12/09/2016;755;B;BWP;0,29860000;0,30030000;0,09090000;0,09140000
12/09/2016;760;A;MWK;0,00457900;0,00461200;712,34000000;717,34000000
12/09/2016;766;A;ZMW;0,32720000;0,32790000;10,02000000;10,04000000
12/09/2016;770;A;GTQ;0,43630000;0,43650000;7,52600000;7,52900000
12/09/2016;775;A;MMK;0,00269000;0,00270400;1215,00000000;1221,00000000
12/09/2016;778;B;PGK;1,01170000;1,03650000;0,30800000;0,31550000
12/09/2016;779;A;HRK;0,49250000;0,49300000;6,66460000;6,66960000
12/09/2016;780;A;LAK;0,00040490;0,00040690;8075,00000000;8113,00000000
12/09/2016;785;A;ZAR;0,22800000;0,22830000;14,39000000;14,41000000
12/09/2016;795;A;CNY;0,49160000;0,49190000;6,67880000;6,68150000
12/09/2016;796;A;CNH;0,49070000;0,49090000;6,69300000;6,69410000
12/09/2016;800;A;QAR;0,90200000;0,90240000;3,64060000;3,64150000
12/09/2016;805;A;OMR;8,52530000;8,53790000;0,38480000;0,38530000
12/09/2016;810;A;YER;0,01313000;0,01314000;249,95000000;250,25000000
12/09/2016;815;A;IRR;0,00010920;0,00010920;30087,00000000;30092,00000000
12/09/2016;820;A;SAR;0,87570000;0,87600000;3,75060000;3,75090000
12/09/2016;825;A;KHR;0,00079570;0,00080630;4074,58000000;4128,42000000
12/09/2016;828;A;MYR;0,80660000;0,80770000;4,06750000;4,07250000
12/09/2016;830;A;RUB;0,05078000;0,05081000;64,66150000;64,68550000
12/09/2016;831;A;BYN;1,66400000;1,68480000;1,95000000;1,97400000
12/09/2016;835;A;TJS;0,41680000;0,41750000;7,87010000;7,88010000
12/09/2016;840;A;MUR;0,09284000;0,09365000;35,08000000;35,38000000
12/09/2016;845;A;NPR;0,03072000;0,03075000;106,84000000;106,92000000
12/09/2016;850;A;SCR;0,24340000;0,24710000;13,29550000;13,49550000
12/09/2016;855;A;LKR;0,02252000;0,02272000;144,62000000;145,86000000
12/09/2016;860;A;INR;0,04917000;0,04919000;66,78740000;66,80740000
12/09/2016;865;A;IDR;0,00025070;0,00025090;13097,00000000;13102,00000000
12/09/2016;870;A;MVR;0,20980000;0,21840000;15,04000000;15,66000000
12/09/2016;875;A;PKR;0,03146000;0,03153000;104,20000000;104,40000000
12/09/2016;880;A;ILS;0,86950000;0,87010000;3,77570000;3,77780000
12/09/2016;892;A;KGS;0,04735000;0,04757000;69,07000000;69,37000000
12/09/2016;893;A;UZS;0,00110200;0,00110600;2970,00000000;2980,00000000
12/09/2016;905;A;BDT;0,04184000;0,04199000;78,25000000;78,50000000
12/09/2016;912;B;WST;1,27910000;1,35160000;0,38940000;0,41140000
12/09/2016;913;A;KZT;0,00972200;0,00972500;337,82000000;337,87000000
12/09/2016;915;A;MNT;0,00146500;0,00148100;2218,00000000;2243,00000000
12/09/2016;920;A;VUV;0,03081000;0,03140000;104,63000000;106,63000000
12/09/2016;930;A;KRW;0,00294900;0,00295400;1112,03000000;1114,04000000
12/09/2016;946;A;TZS;0,00150100;0,00150800;2179,00000000;2189,00000000
12/09/2016;950;A;KES;0,03243000;0,03246000;101,20000000;101,30000000
12/09/2016;955;A;UGX;0,00096980;0,00097290;3377,00000000;3387,00000000
12/09/2016;960;A;SOS;0,00561500;0,00568400;578,00000000;585,00000000
12/09/2016;975;A;PLN;0,84640000;0,84660000;3,88050000;3,88100000
12/09/2016;978;B;EUR;3,68780000;3,68980000;1,12270000;1,12310000
12/09/2016;998;A;XAU;139,65990000;139,68540000;0,02352000;0,02352000
